studid,classid,schoolid,date,academic,FinalProfitRounded,delta,beta,delta_now,pb,beta_0,dictator,dictator_schoolmate,dictator_difference,risk,publicgood,trust,trust_return,comp,SPiecerate,STournament,ST_SP,STournamentChoosed,SPiecerateChoosed,RankP,RankT,froze,time_delta_now,time_delta,time_beta,time_risk,time_dictator,time_dictator_schoolmate,time_trust,time_trust_return,time_publicgood,time_comp,time_beta_0,time_pb,time_dictator_difference,time_total,math,read,female,male,age,gpa_m,gpa_i,chsup_d1,chsup_d2,chsup_d0,pared_d1,pared_d2,pared_d3,pared_d0,fjob1,fjob2,fjob3,fjob4,fjob5,fjob6,fjob7,fjob8,fjob9,books1,books2,books3,books4,books5,books6,books7,books8,grade_math,grade_hun,grade_lit,grade_math_m,grade_hun_m,grade_lit_m
947,48,8,191205_0944,academic track,1000,.80000001,1,.80000001,0,0,50,0,50,48,100,100,46.666668,1,9,10,1,9,,2,1,1,22,38,60,82,48,36,61,132,51,96,60,60,84,870,1.0271844,.99914366,male,male,204,0,4.8000002,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0
948,32,6,190411_1302,academic track,1000,.80000001,.87412584,.69930071,1,.12587416,30,0,30,13,40,40,8.2711649,0,7,4,-3,,7,4,4,0,45,40,85,103,70,23,71,260,60,63,85,85,93,997,.0075026103,-.33432928,female,female,210,0,4.9000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,4,0,0,0
949,17,3,200224_1231,academic track,1300,.69930071,.69417477,.48543689,1,.30582523,25,12.5,12.5,10,35,10,16.666668,1,4,9,5,7,,3,2,0,60,58,118,97,30,36,52,113,107,82,118,118,66,875,-.79924071,-1.0087994,male,male,199,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
950,34,6,190411_1002,academic track,1000,.66666669,1.1999999,.80000001,0,.19999993,50,50,0,40,100,50,50,1,7,7,0,9,,2,2,0,37,29,66,54,21,15,37,75,104,71,66,66,36,699,-.26222691,1.2515427,female,female,220,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,5,0,0,0
951,14,2,200302_1048,academic track,1200,.89285713,1.0873786,.97087377,0,.087378621,50,25,25,48,34,20,43.87434,0,6,10,4,,9,3,2,0,37,41,78,49,38,29,46,82,119,91,78,78,67,795,-.3963688,.26327315,female,female,182,0,4.8000002,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,0,0,0
952,24,4,191129_0904,vocational track,3200,.97087377,1,.97087377,0,0,50,50,0,27,100,50,47.619049,1,5,10,5,8,,2,3,0,49,40,89,71,36,20,77,183,122,76,89,89,56,917,-.78968245,.59793001,female,female,202,0,3.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,3,0,0,0
953,8,2,200302_1001,academic track,3000,.75757575,,,,,25,10,15,29,0,100,5,1,13,19,6,15,,3,1,0,16,41,57,43,32,21,85,64,77,80,57,57,53,671,.63409287,.83861125,male,male,202,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0
954,12,2,190318_1206,academic track,1500,.86206895,.97478992,.84033614,1,.025210083,10,10,0,25,0,10,3.3333335,1,9,9,0,10,,2,2,0,39,44,83,70,43,23,138,167,135,169,83,83,66,1052,.63409287,.83861125,male,male,190,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0
955,47,8,191205_1049,academic track,1500,.97087377,1,.97087377,0,0,50,5,45,25,30,70,29.517197,1,1,6,5,7,,2,2,0,54,120,174,89,78,156,89,314,195,99,174,174,234,1456,.60252982,.1015689,male,male,214,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0,0,0
956,22,4,191129_1101,vocational track,1200,.52910054,.9174757,.48543689,1,.0825243,50,50,0,10,100,100,33.333336,0,5,7,2,,8,3,3,0,33,26,59,83,33,26,28,152,42,69,59,59,59,763,-1.9734025,-1.4914505,female,female,225,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
957,7,2,200303_1004,academic track,0,.77519381,1.1120689,.86206895,0,.11206889,0,0,0,40,100,0,50,1,7,11,4,14,,3,2,0,16,30,46,40,30,9,29,56,49,45,46,46,39,545,-.53384531,-.78721792,male,male,205,0,4.1999998,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,5,0,0,0
958,46,8,191205_1150,academic track,0,.81967211,1,.81967211,0,0,25,17.5,7.5,10,100,50,65.555557,0,8,10,2,,9,3,3,0,40,54,94,85,75,32,79,206,65,141,94,94,107,1039,-.14197674,.50289941,male,male,210,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0
959,53,9,191025_1305,academic track,400,.47619048,1.5909091,.75757575,0,.59090912,10,7.5,2.5,20,10,30,33,0,5,8,3,,5,3,1,0,54,62,116,70,37,25,49,109,99,97,116,116,62,863,.54929549,.1580478,male,male,180,0,4.6999998,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,0,0,0
960,28,5,200306_1306,vocational track,2000,.5076142,1.8584906,.94339621,0,.85849059,0,0,0,42,50,30,31.755955,1,1,3,2,5,,4,2,0,53,52,105,73,65,30,78,187,128,92,105,105,95,985,-1.5526383,-.42385224,female,female,237,1,4.5255127,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,4,0,0,0
961,46,8,191205_1150,academic track,900,.55248618,1.1242236,.62111801,0,.12422359,25,25,0,42,60,40,40.116402,0,7,7,0,,7,3,3,0,36,32,68,66,40,12,36,108,71,67,68,68,52,722,-.18498628,.36240461,female,female,213,0,4.8000002,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,5,0,0,0
962,19,3,200224_0949,academic track,1300,.84033614,1.0625,.89285713,0,.0625,50,25,25,20,50,50,43.62434,0,4,8,4,,7,3,2,0,41,45,86,73,42,28,48,122,76,93,86,86,70,822,-.52006435,-.10021003,female,female,183,0,3.7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,0,0,0
963,13,2,200302_0905,academic track,0,.89285713,1.0275229,.91743118,0,.027522922,50,0,50,80,100,100,66.666672,0,9,12,3,,11,3,1,0,19,22,41,87,44,22,42,131,39,119,41,41,66,776,1.0378535,1.1697534,male,male,185,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0
964,16,3,200224_1047,academic track,1000,.97087377,1,.97087377,0,0,50,50,0,16,50,50,43.096561,0,6,5,-1,,5,3,4,0,37,36,73,98,47,34,78,224,75,136,73,73,81,1012,-1.2486783,-1.4559461,female,female,192,0,4.4000001,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0
965,47,8,191205_1049,academic track,1500,.94339621,,,,,50,50,0,10,50,50,33.333336,1,4,7,3,6,,3,3,0,50,52,102,104,50,35,100,186,144,106,102,102,85,1077,-.48961285,-.92490041,female,female,224,0,4.4000001,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,0,0,0
966,39,6,190411_1016,academic track,1200,.55248618,1.3712121,.75757575,0,.37121212,60,60,0,25,55,70,46.357143,0,9,7,-2,,9,3,3,0,41,36,77,39,37,12,40,124,75,49,77,77,49,711,.52051067,.27909178,female,female,201,0,4.5999999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,5,0,0,0
967,22,4,191129_1101,vocational track,1400,.69930071,1.1721312,.81967211,0,.17213118,47.5,50,-2.5,23,70,40,44.690479,1,6,6,0,6,,3,4,0,32,30,62,67,31,19,62,117,104,73,62,62,50,761,-.58952487,.17902288,female,female,187,0,3.7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,0
968,41,7,190429_1143,academic track,1400,.60606062,.93220335,.56497175,1,.067796648,25,5,20,30,100,50,40.957672,1,2,7,5,6,,4,2,0,50,47,97,93,53,30,87,197,78,124,97,97,83,1003,-1.0384073,-2.209862,female,female,203,0,3.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,0,0,0
969,16,3,200224_1047,academic track,1800,.55248618,1.1753247,.64935064,0,.17532468,50,25,25,20,45.900002,40,19.522486,1,2,3,1,5,,3,3,0,27,35,62,68,40,29,28,91,63,69,62,62,69,706,-.54340351,-.3295247,female,female,194,0,4.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,5,0,0,0
970,50,9,191025_1101,academic track,1000,.7352941,1.030303,.75757575,0,.030303001,50,25,25,19,100,50,50,1,3,5,2,4,,4,4,0,69,40,109,66,31,49,93,189,119,166,109,109,80,1069,-.48661244,-.21586321,female,female,203,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0
971,44,7,190429_0829,vocational track,4000,.63291138,.78217822,.49504951,1,.21782178,50,50,0,50,50,40,35.620369,1,7,10,3,7,,3,2,0,43,39,82,56,44,36,54,128,49,103,82,82,80,829,-1.0420749,-1.3856403,male,male,191,1,4.5255127,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0
972,30,5,200306_1051,academic track,1000,.5076142,1.1387284,.5780347,0,.13872838,40,35,5,38,65,40,64.909393,1,9,10,1,7,,2,1,1,22,22,44,50,26,26,34,83,25,64,44,44,52,604,,,male,male,196,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
973,10,2,200303_1103,academic track,0,.97087377,.94495416,.91743118,1,.055045843,50,0,50,25,100,50,29.517197,1,6,7,1,9,,1,1,0,64,67,131,44,107,57,78,503,80,77,131,131,164,1324,2.6950169,1.7368891,male,male,200,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0
974,13,2,200302_0905,academic track,0,.97087377,1,.97087377,0,0,0,21,-21,29,79.5,30,13.333334,1,12,16,4,15,,3,2,0,2,6,8,44,54,50,53,106,71,83,8,8,104,760,1.9850737,2.3090644,male,male,185,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0
975,40,6,190411_0853,academic track,1000,.75757575,1.1785715,.89285713,0,.17857146,25,10,15,20,40,40,37.324074,0,7,10,3,,10,2,3,0,20,43,63,59,25,30,34,88,36,87,63,63,55,725,-.085852213,.41044673,female,female,205,0,4.8000002,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,5,0,0,0
976,51,9,191025_1154,academic track,0,.60606062,,,,,50,12.5,37.5,30,50,80,19.645504,1,0,2,2,5,,3,3,0,56,62,118,110,41,33,85,166,88,180,118,118,74,1054,-.54106903,-1.2603779,female,female,209,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,0,0,0
977,26,5,200306_1002,academic track,1000,.7352941,1,.7352941,0,0,25,25,0,1,90,10,24.171959,1,7,7,0,7,,2,2,0,28,44,72,55,22,20,50,103,80,56,72,72,42,684,.56452096,.45895821,female,female,190,0,4.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,3,0,0,0
978,42,7,190429_1233,vocational track,1000,.68493152,1.1060606,.75757575,0,.10606062,50,25,25,30,50,50,41.897488,1,6,9,3,8,,1,1,0,20,28,48,45,15,14,20,83,46,44,48,48,29,565,.75312072,-.23707265,male,male,195,0,4.9000001,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,0,0,0
979,29,5,200306_1158,vocational track,1500,.69930071,1,.69930071,0,0,25,25,0,50,50,50,33.333336,1,3,7,4,8,,4,2,0,34,34,68,64,28,17,40,77,45,38,68,68,45,610,-.43804523,-.32788423,female,female,233,0,4.5999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,0,0,0
980,53,9,191025_1305,academic track,300,.81967211,1.0892857,.89285713,0,.089285731,25,25,0,15,15,30,50,0,5,3,-2,,5,2,2,0,62,65,127,76,53,35,100,209,191,95,127,127,88,1124,1.2573491,1.0316015,female,female,178,0,4.9000001,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0
981,17,3,200224_1231,academic track,1500,.80000001,1,.80000001,0,0,5,25,-20,50,50,20,16.666668,1,3,6,3,3,,3,2,0,59,54,113,87,80,53,70,148,76,101,113,113,133,968,-.72166711,-.16184473,male,male,189,0,4.4000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,0,0,0
982,46,8,191205_1150,academic track,800,.7352941,1.3203883,.97087377,0,.32038832,50,0,50,42,75,20,37,1,8,10,2,10,,2,1,0,36,49,85,71,44,29,69,153,68,91,85,85,73,861,.063404351,.5440284,female,female,214,0,4.9000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,0,0,0
983,21,3,200224_1134,academic track,500,.86206895,.92800003,.80000001,1,.071999967,40,25,15,25,65,50,53.35318,1,7,11,4,9,,3,3,0,44,38,82,57,44,23,55,121,72,94,82,82,67,793,-.15186794,.13906568,male,male,180,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
984,38,6,190411_1405,academic track,1000,.80000001,.87412584,.69930071,1,.12587416,25,10,15,10,50,60,50.476192,1,7,14,7,14,,3,1,0,24,39,63,61,40,17,100,123,69,81,63,63,57,766,.2647849,1.1763153,female,female,200,0,4.9000001,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,5,0,0,0
985,24,4,191129_0904,vocational track,800,.66666669,1.048951,.69930071,0,.04895103,50,25,25,29,50,50,37.673279,0,7,6,-1,,8,2,2,0,26,35,61,84,25,25,17,104,47,73,61,61,50,753,-.86903477,-1.0873077,female,female,210,0,4.1999998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,3,0,0,0
986,39,6,190411_1016,academic track,1600,.77519381,1.1517857,.89285713,0,.15178573,50,50,0,1,50,70,37.294975,0,7,7,0,,7,2,2,0,41,75,116,128,40,30,131,262,108,146,116,116,70,1211,-.32090688,-.3534289,male,male,199,0,4.9000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,5,0,0,0
987,32,6,190411_1302,academic track,1000,.62111801,1.219697,.75757575,0,.219697,25,10,15,15,60,60,60.466934,1,8,10,2,13,,2,1,0,29,25,54,65,23,17,41,98,97,50,54,54,40,688,.30846161,.48110443,male,male,210,0,4.9000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,0,0,0
988,46,8,191205_1150,academic track,1300,.94339621,.8688525,.81967211,1,.1311475,10,25,-15,44,25,50,27.863756,1,2,7,5,7,,4,2,0,62,39,101,66,81,20,94,141,121,94,101,101,101,961,.11552773,.71827096,female,female,210,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0,0,0
989,37,6,190411_1457,academic track,500,.51813471,1.5819672,.81967211,0,.58196723,50,50,0,8,65,50,47.271164,1,5,6,1,7,,2,2,0,48,49,97,80,27,20,55,137,98,97,97,97,47,866,-.9863953,-.26496023,female,female,200,0,4.8000002,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,0,0,0
990,10,2,200303_1103,academic track,0,.97087377,.78030306,.75757575,1,.21969694,50,50,0,25,100,100,53.888885,1,9,9,0,7,,1,1,0,23,57,80,67,39,38,73,158,57,103,80,80,77,832,1.4108291,1.3250126,male,male,205,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0
991,43,7,190429_0937,vocational track,1000,.81967211,1,.81967211,0,0,50,25,25,20,65,50,41.869049,1,6,7,1,8,,3,3,0,62,82,144,55,73,51,71,236,80,66,144,144,124,1021,-.10096688,.14176045,female,female,201,0,4.0999999,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,5,0,0,0
992,46,8,191205_1150,academic track,900,.69930071,1.3883495,.97087377,0,.38834953,50,37.5,12.5,24,84.5,80,33.924603,0,8,7,-1,,8,1,2,0,28,39,67,48,30,29,53,238,124,66,67,67,59,912,1.167884,1.6730276,male,male,214,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0
993,42,7,190429_1233,vocational track,1600,.80000001,.79113925,.63291138,1,.20886075,50,50,0,40,80,80,50,0,7,7,0,,7,2,3,0,58,34,92,63,48,23,48,142,105,99,92,92,71,906,-.7621206,-.86267954,female,female,194,0,4.4000001,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,4,4,0,0,0
994,9,2,190318_1102,academic track,1500,.81967211,.97600001,.80000001,1,.023999989,50,40,10,40,100,80,29.517197,0,11,10,-1,,15,2,3,0,24,26,50,64,36,36,95,212,47,116,50,50,72,893,1.6527745,.88419294,male,male,200,1,4.5255127,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,4,1,1,1
995,6,2,190318_1014,academic track,1800,.75757575,1.0819672,.81967211,0,.081967235,0,0,0,47,0,0,3,1,9,8,-1,10,,2,2,0,57,82,139,113,92,50,90,240,168,134,139,139,142,1249,.7107777,.41712618,female,female,198,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
996,9,2,190318_1102,academic track,0,.97087377,.97169811,.94339621,1,.028301895,50,10,40,25,50,60,50,1,11,12,1,6,,2,2,0,39,24,63,58,30,31,89,127,63,146,63,63,61,855,1.1752186,.066767514,female,female,202,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,5,0,0,0
997,35,6,190411_1249,academic track,1200,.7352941,1.030303,.75757575,0,.030303001,50,15,35,5,35,40,50,0,8,7,-1,,6,3,3,0,107,73,180,64,47,92,96,230,204,108,180,180,139,1309,.50984156,1.6293209,female,female,225,0,4.6999998,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,5,0,0,0
998,2,1,191011_0958,academic track,1100,.63291138,1.1366906,.71942449,0,.13669062,25,0,25,23,30,20,49.039684,1,3,4,1,4,,3,3,0,77,64,141,88,51,22,86,213,106,93,141,141,73,1047,-1.4989591,-1.3656026,female,female,198,0,4.3000002,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,0,0,0
999,9,2,190318_1102,academic track,5600,.60606062,.9116022,.55248618,1,.088397801,50,20,30,25,94,60,86.084656,1,12,14,2,14,,2,2,0,22,14,36,41,22,13,22,48,54,32,36,36,35,519,.66009885,1.1196015,female,female,206,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0
1000,48,8,191205_0944,academic track,1000,.75757575,.92307693,.69930071,1,.076923072,40,40,0,10,100,90,40.03968,0,7,5,-2,,7,3,4,1,61,61,122,83,61,15,76,273,65,144,122,122,76,1140,.36958683,1.0443742,female,female,203,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,5,0,0,0
1001,18,3,200224_1326,academic track,600,.89285713,1,.89285713,0,0,25,0,25,32,20,0,9.7632275,0,7,4,-3,,4,3,3,1,59,43,102,68,61,9,63,128,97,88,102,102,70,998,-.58541292,.063486546,female,female,210,0,4.6999998,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,0,0,0
1002,47,8,191205_1049,academic track,1500,.69930071,1.2767857,.89285713,0,.27678573,50,25,25,23,100,50,46.285717,1,5,6,1,6,,1,2,0,43,36,79,71,20,15,57,125,101,77,79,79,35,762,-.31212723,.76127476,female,female,224,0,4.6999998,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,5,0,0,0
1003,21,3,200224_1134,academic track,800,.81967211,1.0517242,.86206895,0,.051724195,37.5,25,12.5,42,65,50,50,1,5,7,2,4,,3,3,0,48,41,89,84,88,29,74,178,81,84,89,89,117,944,.43237934,-.14098714,male,male,181,0,4.9000001,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0
1004,28,5,200306_1306,vocational track,1000,.5780347,.87817258,.5076142,1,.12182742,50,25,25,22,70,50,27.921299,1,6,6,0,6,,3,3,0,21,23,44,46,13,15,9,54,47,42,44,44,28,554,-.92927063,-.13536263,female,female,222,1,4.5255127,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
1005,31,6,190411_1408,academic track,1000,.97087377,1,.97087377,0,0,35,35,0,65,100,50,16.666668,0,3,4,1,,5,4,3,0,72,97,169,82,64,20,213,306,203,130,169,169,84,1380,-.58096737,.11902802,female,female,212,1,4.5255127,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,1,1,1
1006,28,5,200306_1306,vocational track,1000,.75757575,.92307693,.69930071,1,.076923072,50,50,0,25,100,60,47.021164,0,5,7,2,,5,3,2,0,37,59,96,82,53,35,81,179,86,139,96,96,88,1006,-.1507564,-1.1544501,female,female,222,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0
1007,19,3,200224_0949,academic track,1900,.56497175,1,.56497175,0,0,25,50,-25,36,60,30,50.446426,0,0,1,1,,3,3,1,0,66,85,151,67,89,64,105,291,138,173,151,151,153,1362,-.9221583,-1.0905887,female,female,181,0,4.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,5,0,0,0
1008,29,5,200306_1158,vocational track,1400,.7352941,1.030303,.75757575,0,.030303001,50,25,25,15,50,60,25.213226,0,7,6,-1,,1,2,3,0,33,53,86,56,26,18,81,182,85,112,86,86,44,897,-.75011772,-.21047305,female,female,236,0,4.4000001,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,0,0,0
1009,6,2,190318_1014,academic track,1300,.56497175,.8984772,.5076142,1,.1015228,37.5,37.5,0,22,30,60,29.517197,1,9,11,2,11,,2,2,0,40,21,61,58,38,23,38,179,94,70,61,61,61,816,2.1394429,1.6388118,female,female,196,1,4.5255127,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,1,1,1
1010,49,8,191205_1246,academic track,1000,.77519381,.97727269,.75757575,1,.022727311,40,40,0,25,50,50,50,0,5,3,-2,,5,3,3,0,41,52,93,65,47,30,48,122,97,97,93,93,77,872,.78701758,-.3964327,male,male,219,0,4.6999998,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0,0,0
1011,43,7,190429_0937,vocational track,1000,.5780347,1.1849315,.68493152,0,.18493152,50,25,25,21,35,60,22.218254,1,6,10,4,10,,2,1,0,38,44,82,75,15,12,38,130,50,71,82,82,27,749,-.57363224,-1.449736,female,female,191,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,0,0,0
1012,8,2,200302_1001,academic track,3000,.84033614,.97540981,.81967211,1,.024590194,5,0,5,50,25,10,0,1,32,20,-12,24,,2,2,0,9,17,26,43,27,15,19,86,18,66,26,26,42,547,1.1265405,.28389573,male,male,198,0,4.8000002,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0,0,0
1013,12,2,190318_1206,academic track,1000,.48543689,,,,,50,37.5,12.5,33,25,40,33.821495,0,15,17,2,,17,2,2,0,20,60,80,91,21,21,46,85,86,64,80,80,42,723,1.1265405,.28389573,male,male,186,0,4.8000002,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0,0,0
1014,11,2,190318_0908,academic track,1000,.60606062,1.3199999,.80000001,0,.31999993,50,50,0,19,50,30,29.713625,1,6,8,2,8,,2,2,0,16,20,36,58,24,19,27,88,56,48,36,36,43,616,-.67887914,.39087844,female,female,187,0,4.8000002,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,5,5,0,0,0
1015,27,5,200306_0916,vocational track,1400,.7352941,.95104897,.69930071,1,.04895103,50,25,25,35,40,30,33.333336,0,4,4,0,,5,2,1,0,52,59,111,80,43,26,61,215,97,122,111,111,69,1005,-1.3064696,-1.0727777,female,female,226,0,4.5999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,4,0,0,0
1016,41,7,190429_1143,academic track,1100,,,.71942449,,,50,50,0,15,100,80,55.978836,0,6,5,-1,,5,3,4,0,57,36,93,93,43,25,97,170,72,69,93,93,68,887,-.097410701,-1.0228608,female,female,201,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0,0,0
1017,43,7,190429_0937,vocational track,1000,,,.52910054,,,50,50,0,99,100,100,43.096561,1,6,3,-3,7,,3,3,0,32,16,48,38,30,39,7,50,41,24,48,48,69,583,-1.2032235,-2.0962005,male,male,210,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0
1018,14,2,200302_1048,academic track,1300,.89285713,1.0873786,.97087377,0,.087378621,50,50,0,55,75,50,29.517197,1,16,15,-1,12,,1,1,0,21,23,44,50,51,21,30,101,28,58,44,44,72,628,1.1010904,.44067851,male,male,189,0,4.3000002,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,4,0,0,0
